no,smiles,tm
274,NC1=CC=C(OC)C=C1NC2=CC=C([N+]([O-])=O)C=C2,69.5
275,O=C(OC)[C@@H]1N(C(C2=CC=C([N+]([O-])=O)C=C2)=O)CCC1,69.5
276,O=C(OC)C1=CC=C(N2CC(N(C)C)CC2)C=C1[N+]([O-])=O,69.5
277,O=C1C(/C=C/[N+]([O-])=O)=COC2=C1C(OC)=CC=C2,69.5
278,CC(C)C(OC1=C([N+]([O-])=O)C=CC=C1CC=C)C(NC2CCCCC2)=O,69.5
279,O=[N+](C1=CC=C(C=NC2=CC=C(OCCCCCCCC)C=C2)C([N+]([O-])=O)=C1)[O-],69.5
280,O=[N+](C(C1)=C(CCC2=CC=CC=C2)C3=C1C=CC=C3)[O-],69.5
281,O=C(OC(C)(C)C)NCC1=NOC=C1[N+]([O-])=O,69.5
282,O=[N+](C1=C(C2=CC=C(OC)C=C2)N=C3C(CCCCCC3)=C1)[O-],69.5
283,O=[N+](C1=CC=C(C2=C(COC)C=C(OC)C=C2COC)C=C1)[O-],69.5
284,C[C@H](NC[C@@H]1N=C(C2=CC=C([N+]([O-])=O)C=C2)O[C@@H]1C3=CC=CC=C3)C4=CC=CC=C4,69.5
285,O=[N+](C1=CC=C(/C=N/C2=CC=CC=C2C#CCCCC)C=C1)[O-],69.5
286,O=[N+](C1=CN(CC2=CC=CC=C2)C=CC1CC(C)=C)[O-],69.5
287,CC(C)(C)C(O/C(C1=CC=C(C)C=C1)=C(C2=CC=CC=C2[N+]([O-])=O)\C)=O,69.5
288,CC(C([C@H](C1=CC=CC=C1C#CC2=CC=CC=C2)C[N+]([O-])=O)C(C)=O)=O,69.5
289,O=[N+](C1=CC=C(NCCCN=[N+]=[N-])C2=NON=C21)[O-],69.55
290,CCC([N+]([O-])=O)C(C1=CC=C([N+]([O-])=O)C=C1)=O,69.6
291,CC([N+]([O-])=O)=CC1=C2C=CC=CC2=CC=C1,69.7
292,O=[N+](C1=C2C=CC=CC2=CC(N)=C1N3CCOCC3)[O-],69.7
293,O=C(N(C)C)C1=CC=CC([N+]([O-])=O)=C1C,69.75
294,C/C(C(OC(C)CCCCC)=O)=N\NC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,69.75
295,CCCC1=NN(C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O)C(C)=C1CC,69.75
296,O=[N+](C1=CN(CCCC)C=C1[N+]([O-])=O)[O-],69.75
297,O=[N+](C(CN(CC)CC)CCCCC([N+]([O-])=O)CN(CC)CC)[O-],69.75
298,O=[N+](C([N+]([O-])=O)([N+]([O-])=O)COC(C1=CC=CC=C1)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)[O-],69.75
299,CCOC1=CC(CC)=C([N+]([O-])=O)C=C1[N+]([O-])=O,69.75
300,N#CC1=C(CC)C([N+]([O-])=O)=C(CC)C([N+]([O-])=O)=C1CC,69.75
301,O=[N+](C1=CN(C)C=C1N2CCCCC2)[O-],69.75
302,O=[N+](C1=CC=C(C=C1OCC(C)C)NCCCCCC)[O-],69.75
303,O=C(OC1C([C@](C2)([H])C(C)(C)[C@]2([H])C1)=C)C3=CC=C([N+]([O-])=O)C=C3,69.75
304,O=C1C(C(C)=O)CC([N+]([O-])=O)CCCC1,69.8
305,O=[N+](C1=CC2=C(N(CC3=CC=CC=C3)C(C)C2)C=C1)[O-],69.85
306,O=C(NN)C1=CC=C([N+]([O-])=O)C=C1,70
307,CC(OC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O)=O,70
308,CC1=CC=C(OC2=CC=C([N+]([O-])=O)C=C2)C=C1,70
309,O=[N+](C1=CC=CC=C1N2C=CC=C2)[O-],70
310,O=[N+](C1=CC=C2C(N=C(C3=CC=CC=C3)N2)=C1)[O-],70
311,O=[N+](C1=C(C)C=[N+]([O-])C(C)=C1C)[O-],70
312,O=C(OC)C1=CC=C([N+]([O-])=O)C=C1C(OC)=O,70
313,CC1=C(C)C(C)=CC([N+]([O-])=O)=C1,70
314,O=[N+](C1=CC=C(CCC2=CC=CC=C2)C=C1)[O-],70
315,COC1=CC=C([N+]([O-])=O)C([N+]([O-])=O)=C1,70
316,O=C(OC)C(C(OC)=O)C(C1=CC=C(C)C=C1)C[N+]([O-])=O,70
317,[O-][N+]1=C2C=CC([N+]([O-])=O)=CC2=NO1,70
318,O=C(OC)C(C(OC(C)=O)C1=CC=CC=C1[N+]([O-])=O)=C,70
319,O=[N+](C1=CC2=C(N(CC)N=C2)C=C1)[O-],70
320,O=[N+](C1=CC=CC=C1C2=CC=CC(OC)=C2)[O-],70
321,O=[N+](C1=CC=C(C=C1)N(CC2=CC=CC=C2)C)[O-],70
322,[O-][N+](C(C)(C)C)=CC1=CC=C(C)C=C1,70
323,CC1=CC(OC)=CC([N+]([O-])=O)=C1,70
324,O=C(OC)C([C@@H](C1=CC=C(C)C=C1)C[N+]([O-])=O)C(OC)=O,70
325,O=[N+](C1=C(C)C(C2=CC=CC=C2)=CC=C1)[O-],70
326,O=[N+](C1=CC2=C(C=C1)N(C(C)=O)C3=C2C=CC=C3)[O-],70
327,O/N=C\C1=CC=C([N+]([O-])=O)C=C1C,70
328,NC1=C([N+]([O-])=O)C(C)=CC=C1C,70
329,O=[N+](C1=CC=CC=C1N(C)[N+]([O-])=O)[O-],70
330,O=C(O[C@@H]1C=CCCC1)C2=CC=C([N+]([O-])=O)C=C2,70
331,CC1(C)CC(C)(C)CC(OC2=CC=C([N+]([O-])=O)C=C2)C1,70
332,CC(C)=NNC1=CC=CC=C1[N+]([O-])=O,70
333,CC(C1=CC([N+]([O-])=O)=CC(C)=C1)=O,70
334,O=[N+](C(C1=NC=CC=C1)([N+]([O-])=O)[N+]([O-])=O)[O-],70
335,O=C(OC)C1=CC([N+]([O-])=O)=CC=C1C2=CC=CC=C2,70
336,O=[N+](C1=CC(/C=C/C=C)=CC=C1)[O-],70
337,COC1=C(C(C)(C)C)C=C([N+]([O-])=O)C=C1[N+]([O-])=O,70
338,O=NC1=CC=C(C=C1)N(CC)C,70
339,CC(C1=CC=C(C(C2=CC=CC=C2)=O)C=C1)([N+]([O-])=O)C,70
340,O=[N+](C1=CC=CN=C1C2NC2)[O-],70
341,O=NN(C1=CC=CC=C1)C2=CC=C(C)C=C2,70
342,NC1=CC([N+]([O-])=O)=C(C)C(C)=C1,70
343,CC/C([N+]([O-])=O)=C/C1=CC([N+]([O-])=O)=CC=C1,70
344,C[C@@H](C1=CC=C2C=C(OC)C=CC2=C1)C(OC(O[N+]([O-])=O)C)=O,70
345,O=[N+]([O-])ONCOC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,70
346,O=[N+](C1=CC(OC2=CC=CC=C2OC)=CC=C1)[O-],70
347,O=[N+](C1=C2C=CC=CC2=C(N(C)CCCC)C([N+]([O-])=O)=C1)[O-],70
348,O=[N+](C1=CC=C(OC2=C3CC(N(C)C)CC2)C3=C1)[O-],70
349,O=C(OC(C1=CC=CC=C1)=N/2)C2=C(C3=CC=CC([N+]([O-])=O)=C3)/C,70
350,NCCCC1=C([N+]([O-])=O)C=NC=C1,70
351,O=C(N1C(C)(C)C1)C2=CC=C([N+]([O-])=O)C=C2,70
352,O=[N+](C(CC1)=CC1=O)[O-],70
353,O=C1N(C2=CC=CC([N+]([O-])=O)=C2)C3=NC=CC=C3C=C1CCC(OC(C)=O)C4=CC=NC=C4,70
354,O=C(O)C1=CC=C([N+]([O-])=O)C=C1,70
355,CCC([N+]([O-])=O)=CC1=CC=CC([N+]([O-])=O)=C1,70
356,O=[N+](C1=C(C)C(OCC2=CC=CC=C2)=CC(C)=C1)[O-],70
357,CC1=CC=C(OC(C)=O)C=C1[N+]([O-])=O,70
358,O=[N+](C1=CC=CC=C1C=C(C)C2=CC=CC=C2)[O-],70
359,O=[N+](C1=CC=CC=C1N2CCCC3=C2C=CC=C3)[O-],70
360,O=[N+](C1=CC=C(OC)N=C1N2C=CC=C2)[O-],70
361,O=[N+](C1=CC=C(OC)C(C#CC2=CC=CC=C2)=C1)[O-],70
362,CC(NC1=CC(C(C)C)=CC=C1[N+]([O-])=O)=O,70
363,O=[N+](C1=CC=C(OC2=CC=C3N=CC=CC3=C2)C=C1)[O-],70
364,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C([N+]([O-])=O)CCC[C@]4(C)[C@@]3([H])CC[C@]12C,70
365,O=[N+](C1=CC2=[N+]([O-])ON=C2C(C)=C1)[O-],70
366,O=[N+](C1=CC(OC2=CC=CC=C2)=CC=C1OC)[O-],70
367,O=C(OC1=CC=C(CC)C=C1C)C2=CC=C([N+]([O-])=O)C=C2,70
368,O=[N+](C1=C(OC(C)C2)C2=C(C)C=C1)[O-],70
369,CC(C1=CC=C(C)C=C1)C2=CC=C([N+]([O-])=O)C=C2,70
370,CC1=CC=CC=C1OC2=NC=C([N+]([O-])=O)C=C2,70
371,O=C(C1=CN(C)N=C1[N+]([O-])=O)NCN(CC)CC,70
372,O=[N+](C1=CC2=C(N(C3OCCC3)N=C2)C=C1)[O-],70
373,O=C(ON1CCCCC1)C2=CC=C([N+]([O-])=O)C=C2,70
374,O=[N+](C1=C2NC=CC(C=CCC3)=C3C2=CC=C1)[O-],70
375,O=C(N1CCCCCC)C2=CC=CC([N+]([O-])=O)=C2C1=O,70
376,O=C(OC)C(CNCC(C(OC)=O)([N+]([O-])=O)C(OC)=O)([N+]([O-])=O)C(OC)=O,70
377,CC(C)([N+]([O-])=O)C(NC1=CC=C(OC)C=C1)=O,70
378,O=C(N=[N+]=[N-])C1=CC([N+]([O-])=O)=CC=C1N(C)C,70
379,CC1=CC(C(OC)=O)=CC(C(OC)=O)=C1,70
380,O=[N+](C1=C(C2=CC=CC=C2OC3=CC=CC=C3C4=C([N+]([O-])=O)C=C(C)C=C4[N+]([O-])=O)C([N+]([O-])=O)=CC(C)=C1)[O-],70
381,O=C(O[C@H]1CC[C@@H](C(C)C)CC1)C2=CC=C([N+]([O-])=O)C=C2,70
382,O=C(OC1C(C(C)C)CCC(C)C1)C2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,70
383,O=C(OC(C)(C)CC(C)C)C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1,70
384,CC1=CC=CC=C1OC2=CC=C([N+]([O-])=O)C(OC3=CC=CC=C3C)=C2,70
385,O=NN(C1=CC=CC=C1C2=CC=CC=C2)C,70
386,O=[N+]([C@@]1(C)[C@@]([N+]([O-])=O)(C)CCC1)[O-],70
387,O=[N+](C(C1=CC=CC=C1)CC=CC2=CC=CC=C2)[O-],70
388,CCC(N1C(C)=CC2=C1C=CC([N+]([O-])=O)=C2)CC,70
389,O=C(OC1CCCCC1)C(C)(N=NOOC(C)(C(OC2CCCCC2)=O)C[N+]([O-])=O)C[N+]([O-])=O,70
390,O=C(OC)C1=CC=C([N+]([O-])=O)C=C1C(C(OC)=O)C(OC)=O,70
391,O=[N+]([C@@H]1[C@@]2([H])[C@]3(C(C)(C)CCC3)CCN2CC1)[O-],70
392,O=[N+](C1=CC(NCC2=CC=CC(OC3=CC=CC=C3)=C2)=CC=C1)[O-],70
393,O=C(C1CC(C)(C)OC2=C1C=CC(OC)=C2)C3=CC=CC([N+]([O-])=O)=C3,70
394,O=[N+](C1=CC=C(C=C1)/C=C/C2=CC=C(OCCCCCN3CCOCC3)C=C2)[O-],70
395,CCCCCCC(OC1=CC=CC=C1[N+]([O-])=O)C(NC2CCCCC2)=O,70
396,CCC([N+]([O-])=O)C(C1=CC=C(OC)C=C1)C[N+]([O-])=O,70
397,O=[N+](CC[C@@H](N1CCC2=C1C=CC=C2)C3=CC=CC=C3)[O-],70
398,CN(C)C(C1=CC=C(CO[C@H]2CN3C(OC2)=NC([N+]([O-])=O)=C3)C=C1)C4=NN=NN4C(C)(C)C,70
399,O=[N+](C1=CC2=C(CC(C)=C2)C=C1)[O-],70
400,O=[N+](C(C1=CC=CC(C#N)=N1)([N+]([O-])=O)[N+]([O-])=O)[O-],70
401,O=NN1CC2=CC(C(C)C)=CC=C2CCC1,70
402,O=[N+](C1=C2N=CC=CC2=CC(OC(C)C)=C1)[O-],70
403,O=C(C1=C(C)C=C(C)C([N+]([O-])=O)=C1C)C(O2)C2C3=CC=CC=C3,70
404,O=NC1=C(N(CC2=CC=CC=C2)C3=CC=CC=C3)N(C4=CC=CC=C4)N=C1C,70
405,N#CC(C1=CC=CC=C1)(C)CC2=CC=CC=C2[N+]([O-])=O,70
406,O=[N+](C1=CC=C(N2C(CN(C3=CC=CC=C3)CC2)=[N+]4[O-])C4=C1)[O-],70
407,N#CCCC([N+]([O-])=O)([N+]([O-])=O)N=NC1=CC=CC=C1,70
408,O=C1N(C2=CC=CC([N+]([O-])=O)=C2)CCN1CCN3CCCCCC3,70
409,O=[N+](C1=C(OC)N=CN=C1OCC)[O-],70
410,O=[N+](C1=CN=C(OC)N=C1NN=C(OCCC)OCCC)[O-],70
411,O=[N+](C1=CC2=C(C(CC)(CC)N(N=O)C2(CC)CC)C=C1)[O-],70
412,O=[N+](C1=CC(C=CC2=NC(C3=CC=CC=C3)=CC4=C2CCCC4)=CC=C1)[O-],70
413,O=[N+](C1=CC=C(C=C1)CCC2NCCC3=C2CCCC3)[O-],70
414,O=NN=C1N(C2=CC=C(C)C=C2)CCC1,70
415,N#CC1=CC=CC=C1N(N=O)CC2=CC=CC=C2,70
416,CCOC1=CC=C(NN=CC2=CC=CC=C2[N+]([O-])=O)C=C1,70
417,CCCCCCCCC#CCCCCC/C=N/NC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,70
418,O=[N+](C1=CC=C(NN=C(NCOC2CCCCC2)C3CCCCC3)C([N+]([O-])=O)=C1)[O-],70
419,C[C@@H](OCC1=CC=CC=C1)[C@H](NC(OC(C)(C)C)=O)C(OC2=CC=C([N+]([O-])=O)C=C2)=O,70
420,O=C(OC1=CC=C([N+]([O-])=O)C=C1N(CC)CC)N(C)C,70
421,O=C(OC(C)C)OC1=C(C(C)CC)C=C([N+]([O-])=O)C(C)=C1[N+]([O-])=O,70
422,CC([N+]([O-])=O)=CC1=CC=C(OCCCCC)C(OCC)=C1,70
423,CCCCCCOC1=CC=C([N+]([O-])=O)C=C1OC,70
424,O=C1C([N+]([O-])=O)=C(C)C(C(C)=C1)=O,70
425,CCOC1=CC=C(C=C1)NCC2([N+]([O-])=O)CCCCC2,70
426,O=C(O[C@H]1C(CC[C@@H](C)C1)=C(C)C)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,70
427,O=C([C@H]1[C@H](OC(C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)=O)CCC1)OC,70
428,O=[N+](C1=CC=CC=C1C=NN=C(C)C)[O-],70
429,CCCC1=C2C=CC=CC2=C([N+]([O-])=O)C=C1C,70
430,O=[N+](C1=CC=CC=C1N=CC2=CC=C(N(C)C)C=C2)[O-],70
431,O=[N+](C1=CC(CNC2=CC=C(C)C=C2C)=CC=C1)[O-],70
432,O=C(OC1=CC=C(C(C)CC)C=C1)C2=CC=C([N+]([O-])=O)C=C2,70
433,CCC(C1=CC([N+]([O-])=O)=C(CC)C([N+]([O-])=O)=C1)(C)C,70
434,CC(C)C(C(C)CC)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,70
435,O=C(OC1CC(C2=CC=CC=C2)CCC1)C3=CC=CC=C3[N+]([O-])=O,70
436,O=C(OC1(C(C2=CC=CC=C2)C)CCCC1)C3=CC=C([N+]([O-])=O)C=C3,70
437,CC(C1=CC=C(OC(C2=CC=C([N+]([O-])=O)C=C2)=O)C=C1)C3=CC=CC=C3,70
438,O=[N+](C1=CC=C(C2=CC(C3=CC=C(N(C)C)C=C3)=CC=C2N(C)C)C=C1)[O-],70
439,O=C(OC1=CC=CC(CCCCC)=C1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,70
440,O=C(OC)C(C1=CC=CC=C1[N+]([O-])=O)C(OC)C2=CC=CC=C2[N+]([O-])=O,70
441,N#CC1(N(N=O)C2=CC=CC=C2)CCCCC1,70
442,O=C1N(C2=NN=CC3=C2C=CC=C3)N=C(C)C1=NNC4=CC=CC=C4[N+]([O-])=O,70
443,N#CC(OCC)(N(C)C)C1=CC=C([N+]([O-])=O)C=C1,70
444,O=C(C1=CC=C(CC(OC)OC)C([N+]([O-])=O)=C1)C2=CC=CC=C2,70
445,O=C(C1=CC=CC=C1[N+]([O-])=O)C2OC2C3=CC=C(OCCCCC)C=C3,70
446,O=[N+](C1=CC=C(/C=N/N(CCCCOC)C2=CC=CC=C2)C=C1)[O-],70
447,O=[N+](C1=CC=C(C2OCCCN2C(C)C)C=C1)[O-],70
448,O=C1N(NC2=NN=C(NN(C3=O)C(C4=CC=CC=C4)NC3=CC5=CC=CC([N+]([O-])=O)=C5)C6=C2C=CC=C6)C(C7=CC=CC=C7)NC1=CC8=CC=CC([N+]([O-])=O)=C8,70
449,O=[N+](C1=CC=C(N=NN2C3=C(C)C=CC=C3C)C2=C1)[O-],70
450,CC([N+]([O-])=NC1=NC(C2=CC=CC=C2)=NO1)(C)[N+]([O-])=O,70
451,O=[N+](C1=CC=C2C(C)(C)C(N=[N+]=[N-])C3=C2C1=CC=C3)[O-],70
452,O=[N+](C1=CC=CC=C1/N=C(N2CCOCC2)\CCC)[O-],70
453,O=[N+](C1=CC=C(/C=N/C2CCCCC2)O1)[O-],70
454,O=[N+](C1=CC(CCC2=CC=C(OC)C(OC)=C2)=CC=C1)[O-],70
455,O=C(O[C@@H]1[C@@H](C(C)(C)C)O[C@H](OCC(C)C)CC1)C2=CC=C([N+]([O-])=O)C=C2,70
456,O=C(N(C(C)C)C(C(C)C)CC#C)C1=CC=C([N+]([O-])=O)C=C1,70
457,CC(O[C@H]1[C@@]2([H])C=CC([C@@](N2C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)([H])C1)=O)=O,70
458,O=C1CC(C2=CC=CC=C2)OC3=C1C=C([N+]([O-])=O)C(OCCCC)=C3,70
459,[O-][N+](C1=NON=C1[N+]([O-])=NC2=NON=C2[N+]([O-])=O)=NC3=NON=C3[N+]([O-])=O,70
460,O=C(O[C@H]1CCC[C@@]2([H])[C@@]1([H])CCCCC2)C3=CC=C([N+]([O-])=O)C=C3,70
461,O=C1[C@@H]([C@H](C)C[N+]([O-])=O)CC[C@H](C2=CC=CC=C2)C1,70
462,O=C1[C@H]([C@@H](C2=CC=CC=C2)C[N+]([O-])=O)CC[C@@H](C3=CC=CC=C3)C1,70
463,O=C(N(OC)C1=CC=CC(C)=C1)C2=CC=C([N+]([O-])=O)C=C2,70
464,O=C(NC1=CC=C2C(OCCOCCOCCOCCO2)=C1)C3=CC=C(C)C(OCC4=CC=CC=C4)=C3[N+]([O-])=O,70
465,O=[N+](CC1C2(C[N+]([O-])=O)CC3CC(C2)CC1C3)[O-],70
466,CN1CCC(N2C(C)=C(C3=CC=C([N+]([O-])=O)C(C(OCC)OCC)=C3)C4=C2C=CC(C)=C4)CC1,70
467,O=[N+](C1=CC=C(N2CCCCCCC2)C([N+]([O-])=O)=C1)[O-],70
468,O=[N+](C1=CN=C(N(CC)CC)C=C1C2(C)OCCO2)[O-],70
469,O=C(N1CCCCN1)C2=CC=C([N+]([O-])=O)C=C2,70
470,O=[N+](C1=CC=C(N2CCCCC2)C(NC)=C1)[O-],70
471,CN(CN1N=NC2=CC=CC=C21)N=O,70
472,O=C(OC(C1=CC=C([N+]([O-])=O)C=C1)C(C(OC)=O)=C)C2=CC=CC=C2,70
473,O=C(N1CCN(C(OC(C)(C)C)=O)CCN(C(OC(C)(C)C)=O)CCN(C2=CC=C(N)C=C2[N+]([O-])=O)CC1)OC(C)(C)C,70
474,O=[N+](C1=C(C2=CC=C(OC)C(OC)=C2OCOC)C(C)=C(COC)N=C1OC)[O-],70
475,O=[N+](C1=C(C)C(N(CC)N=O)=NC=C1)[O-],70
476,CC1(C)C2C(OC)C=C(C)C(O2)(OC(C3=CC=C([N+]([O-])=O)C=C3)=O)C1,70
477,NCC1C(CCCO1)=CC2=C([N+]([O-])=O)C=C(OC)C(OC)=C2,70
478,C=CCNC1=NC=C([N+]([O-])=O)C=C1C#N,70
479,O=[N+](/C(CN1CCCCC1)=C/C2=CC=CO2)[O-],70
480,O=C(OC)C1=CN=C(CCC(C2=C(N)N=C(N)N=C2N)C[N+]([O-])=O)C=C1,70
481,O=C(OC)C(C(C1=CC=CC=C1[N+]([O-])=O)C2C(CCCC2)=O)C(OC)=O,70
482,O=C1[C@@](C(C2=CC=CC=C2)C[N+]([O-])=O)(C3=CC=CC(OC)=C3)CCC1,70
483,O=[N+](C1=CC=C(/C=N/NC2=CC=C([N+]([O-])=O)C=C2)C=C1)[O-],70
484,O=[N+](CC1N(C(C)=O)C2=C(C=CC=C2)C1)[O-],70
485,N#CC1=CC=CC(OC2=CC=C([N+]([O-])=O)O2)=C1,70
486,O=[N+](C1=CC(C2=CC3=CC=CC=C3N=C2C)=CC=C1)[O-],70
487,O=C(C1)N(C2=CC=CC=C2)N(CC3=NC4=CC=C([N+]([O-])=O)C=C4N3)C1=O,70
488,O=[N+]([C@H]1[C@@H](C2=CC=CC=C2)OC[C@@H]1CN(C)C3=CC=CC=C3)[O-],70
489,O=[N+](C1=CN=C(C)N1CCN=CC2=CC=CO2)[O-],70
490,O=C(OC(C)(C)C)N[C@]1(C#N)C(N(C)C2=C1C=C([N+]([O-])=O)C=C2)=O,70
491,O=[N+](C1=CC=C(C2=NN=C(C3=C(C)OC(C4=NN=C(C5=CC=CC=C5)O4)=C3)O2)C=C1)[O-],70
492,O=C1C(C2=CC=C([N+]([O-])=O)C=C2)CCCCCC1,70
493,O=C(C1[C@H](CC(C)C)C[N+]([O-])=O)OC(C)(C)OC1=O,70
494,O=[N+](C1=CC=C(N2N=C(C#N)N=C2)C([N+]([O-])=O)=C1)[O-],70
495,O=[N+](/C=C1N(CCCC2=CC=CC=C2)CCC/1)[O-],70
496,CCC1=CC=CC=C1/N=N/C2=C([N+]([O-])=O)C=CC=C2CC,70
497,O=[N+](C1=CC(C2=CC=CC=C2)=CC=C1OCC=C)[O-],70
498,O=[N+](C1=CC=C(C2=CC(N(C)C)=NC(C)=C2)C=C1)[O-],70
499,O=C1C[C@]2([H])/C(CO[C@]2(C)C=C1)=C\C3=CC=CC([N+]([O-])=O)=C3,70
500,O=[N+](C1=CC=C(C=C1)CN2N=NC(C3CC3)=C2)[O-],70
501,O=[N+](C[C@H]1C[C@@](C2=CNC3=C2C=CC=C3)(C)OC4=C1C=CC(C)=C4)[O-],70
502,O=C(C1=C(C(OC)=O)C=C(C2=CC=CC=C2[N+]([O-])=O)O1)OC,70
503,O=[N+](C1=CC=C(C2=C(C3=C4N=CC=CC4=CC=C3)OC5=CC=CC=C25)C=C1)[O-],70
504,O=[N+](C[C@H](C(N1)=C(CC)C2=C1C=CC=C2)C3=CC=CC=C3)[O-],70
505,CC(C)=C([N+]([O-])=O)C(C1=CC=C(OC)C=C1)=O,70
506,O=C(OC)[C@@H](N(C(C1=C2C=CC=C1)=O)C2=O)[C@@H](C3=CC=C([N+]([O-])=O)C=C3)C4=CC=CC=C4,70
507,O=[N+](C1=CC=C2NC(CN3C(C)CCC3)=NC2=C1)[O-],70
508,CC(N[C@@]1(CC2=C([N+]([O-])=O)C(C)=NO2)C(N(CC3=CC=CC=C3)C4=C1C=CC=C4)=O)=O,70
509,O=[N+](C1=CC=C(OCC(N2C3=CC(CCCC)=N2)=C)C3=C1)[O-],70
510,O=[N+](C1([N+]([O-])=O)[C@H](CCOC)N([N+]([O-])=O)C1)[O-],70
511,C=C([C@@H](C1)C[C@@]2([H])C(C3=CC=C([N+]([O-])=O)C=C3)=NN(C4=CC=CC=C4)[C@@]2(C)C1=O)C,70
512,O=[N+](C1([N+]([O-])=O)[C@H](C)N([N+]([O-])=O)C1)[O-],70
513,O=[N+](C1=CN=C(CCNC2=CC=C(OC)C=C2)C=C1)[O-],70
514,O=[N+](C1=C2C=CC=NC2=C(CC3=CC=CC=C3)C=C1)[O-],70
515,O=C(N1C(N(C)C([C@@]12C=C[C@H](C3=CC=C([N+]([O-])=O)C=C3)C2)=O)=O)OC(C)(C)C,70
516,NC1=CC(OCCN(C)C)=C(OCCCCCC)C=C1[N+]([O-])=O,70
517,O=NN1CC(C2=CC=CC=C2)N(N=O)CC1,70.05
518,O=C(OC(C1CCCCC1)=C([3H])CC)C2=CC=C([N+]([O-])=O)C=C2,70.05
519,O=[N+](C1=CC=C(C(C(C)=O)=C1)NC(C)CC)[O-],70.05
520,CC1=CC=C(NC2=CC=CC=C2[N+]([O-])=O)C=C1,70.1
521,O=[N+](C1=CC=C(C=C1)CCN(C)CCC2=CC=C([N+]([O-])=O)C=C2)[O-],70.1
522,CC(N=NC1=CC([N+]([O-])=O)=CC=C1C)([N+]([O-])=O)C,70.1
523,O=[N+](C1=C(C([N+]([O-])=O)=CC([N+]([O-])=O)=C1)NCCCCCC)[O-],70.2
524,CCCCC(C1CCCCC1)=NNC2=CC=C([N+]([O-])=O)C=C2[N+]([O-])=O,70.2
525,O=[N+](C1=C(C([N+]([O-])=O)=CC([N+]([O-])=O)=C1)NCCCCCCCCCC)[O-],70.2
526,N/C(C1=CC=C([N+]([O-])=O)C=C1N2C(C)CCC2)=N\O,70.25
527,O=C(C1C(C2=CC=CC([N+]([O-])=O)=C2)C1)C3=CC=CC=C3,70.25
528,O=C(OC)C1=C(OC)C([N+]([O-])=O)=C(OC)C(C(OC)=O)=C1OC,70.25
529,CCCC(CCCCCCCCCCCCCCCC)=NNC1=CC=C([N+]([O-])=O)C=C1[N+]([O-])=O,70.25
530,O=[N+](C1=CC=CC2=C1C=CN2OC(C)=O)[O-],70.25
531,O=[N+](C=CC1=CN(CCCC#C)C2=C1C=CC=C2)[O-],70.25
532,O=C1N(C2=CC=C([N+]([O-])=O)C=C2)C(C3=CC=CC=C3)C1N4C=CC=C4,70.25
533,O=[N+](C1=C(NCCCCCCC)C=C(NCCCCCCC)C([N+]([O-])=O)=C1)[O-],70.3
534,O=C(OC(C)CC1CCCCC1)C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2,70.35
535,O=C(N1CCN(CCCN2C(CC3=CC(OC)=C(OC)C=C3C=C2)=O)CC1)C4=CC=C([N+]([O-])=O)C=C4,70.4
536,[N-]=[N+]=N/C(C1=CC=C([N+]([O-])=O)C=C1)=N\OC,70.45
537,O=[N+](C1=CC=C(C=C1)CC2=NC=CC=C2)[O-],70.5
538,O=C(OC)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O,70.5
539,O=[N+](C1=CC=C(N2CCCCCC2)C=C1)[O-],70.5
540,O=[N+](C1=CC=CN=C1NC)[O-],70.5
541,O=[N+](C1=CC(N=[N+]=[N-])=CC=C1C)[O-],70.5
542,O=[N+](C1=CN(C)N=C1C)[O-],70.5
543,CC1=CC=C(C=C1)N=CC2=CC=CC=C2[N+]([O-])=O,70.5
544,O=[N+](C1=CC(C)=C(C)N=C1OC)[O-],70.5
545,O=[N+](C1=C(OC2=CC=CC=C2)C=CN=C1)[O-],70.5
546,CC(C)(N(C)C)COC1=CC=C([N+]([O-])=O)C=C1,70.5
547,O=[N+](C1=CC=CC=C1N=NC2=CC=CC=C2)[O-],70.5
548,O=[N+](C1=CC=CN=C1/C=C/N(C)C)[O-],70.5
549,O=[N+](C1=CC=CC=C1/C=C/C=C)[O-],70.5
550,O=[N+](C1=CC=CC=C1N=CC2=CC=CC=C2)[O-],70.5
551,O=C1C([N+]([O-])=O)CCC2=C1C=CC=C2,70.5
552,O=C(OC)C1=CC=CC([N+]([O-])=O)=C1C2=CC=CC=C2,70.5
